record_type,model,task_id,indicator_id,run_index,candidate_evidence,quoted_text_span,confidence_level,error,n_runs,n_success,quote_stability,evidence_stability,confidence_stability,unique_quotes,unique_evidence,unique_confidence,mean_quote_stability,mean_evidence_stability,mean_confidence_stability,overall_stability,variability_label,status,mode
run,phi3,data_gov_d4_lawful,d4_lawfulness_01,19,Document addresses d4_lawfulness_01. [stability variant 2],"Synthetic Demo)

## Lawful basis

Public task and legal obligation docum (run 1)",medium,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,0,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,1,No explicit evidence identified. [stability variant 2],synthetic variant 2,low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,2,No explicit evidence identified.,,medium,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,3,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,4,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,5,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,6,No explicit evidence identified.,,high,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,7,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,8,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,9,No explicit evidence identified. [stability variant 1],synthetic variant 1,low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,10,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,11,No explicit evidence identified. [stability variant 4],synthetic variant 4,low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,12,No explicit evidence identified.,,medium,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,13,No explicit evidence identified. [stability variant 4],synthetic variant 4,medium,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,14,No explicit evidence identified. [stability variant 4],synthetic variant 4,medium,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,15,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,16,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,17,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,18,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,data_gov_d3_miss,d3_external_transparency_01,19,No explicit evidence identified.,,low,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,0,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",medium,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,1,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,2,Document addresses d1_mandate_01. [stability variant 1],"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,3,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,4,Document addresses d1_mandate_01. [stability variant 2],"viewed by a **named policy officer** before external use.

## Accountabili (run 1)",medium,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,5,Document addresses d1_mandate_01. [stability variant 4],"viewed by a **named policy officer** before external use.

## Accountabili (run 2)",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,6,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,7,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,8,Document addresses d1_mandate_01. [stability variant 4],"viewed by a **named policy officer** before external use.

## Accountabili (run 2)",low,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,9,Document addresses d1_mandate_01. [stability variant 3],"viewed by a **named policy officer** before external use.

## Accountabili (run 0)",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,10,Document addresses d1_mandate_01. [stability variant 2],"viewed by a **named policy officer** before external use.

## Accountabili (run 1)",medium,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,11,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,12,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,13,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,14,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,15,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,16,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,17,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,18,Document addresses d1_mandate_01.,"viewed by a **named policy officer** before external use.

## Accountabili",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d1_mandate,d1_mandate_01,19,Document addresses d1_mandate_01. [stability variant 1],"viewed by a **named policy officer** before external use.

## Accountabili",low,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,0,Document addresses d2_traceability_01. [stability variant 2],"s
- Supervisors may override model outputs; overrides logged in case (run 0)",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,1,Document addresses d2_traceability_01.,"s
- Supervisors may override model outputs; overrides logged in case",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,2,Document addresses d2_traceability_01.,"s
- Supervisors may override model outputs; overrides logged in case",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,3,Document addresses d2_traceability_01.,"s
- Supervisors may override model outputs; overrides logged in case",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,4,Document addresses d2_traceability_01.,"s
- Supervisors may override model outputs; overrides logged in case",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,5,Document addresses d2_traceability_01.,"s
- Supervisors may override model outputs; overrides logged in case",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,6,Document addresses d2_traceability_01. [stability variant 3],"s
- Supervisors may override model outputs; overrides logged in case (run 0)",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,7,Document addresses d2_traceability_01.,"s
- Supervisors may override model outputs; overrides logged in case",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,8,Document addresses d2_traceability_01.,"s
- Supervisors may override model outputs; overrides logged in case",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,9,Document addresses d2_traceability_01.,"s
- Supervisors may override model outputs; overrides logged in case",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,10,Document addresses d2_traceability_01.,"s
- Supervisors may override model outputs; overrides logged in case",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,11,Document addresses d2_traceability_01.,"s
- Supervisors may override model outputs; overrides logged in case",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,12,Document addresses d2_traceability_01.,"s
- Supervisors may override model outputs; overrides logged in case",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,13,Document addresses d2_traceability_01.,"s
- Supervisors may override model outputs; overrides logged in case",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,14,Document addresses d2_traceability_01.,"s
- Supervisors may override model outputs; overrides logged in case",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,15,Document addresses d2_traceability_01. [stability variant 4],"s
- Supervisors may override model outputs; overrides logged in case (run 0)",medium,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,16,Document addresses d2_traceability_01.,"s
- Supervisors may override model outputs; overrides logged in case",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,17,Document addresses d2_traceability_01. [stability variant 2],"s
- Supervisors may override model outputs; overrides logged in case (run 2)",medium,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,18,Document addresses d2_traceability_01.,"s
- Supervisors may override model outputs; overrides logged in case",high,,,,,,,,,,,,,,,,
run,phi3,demo_gov_d2_trace,d2_traceability_01,19,Document addresses d2_traceability_01.,"s
- Supervisors may override model outputs; overrides logged in case",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,0,Document addresses d1_accountability_01.,"with the designated service owner.""* Sampling of 10% of weekly outputs
is",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,1,Document addresses d1_accountability_01.,"with the designated service owner.""* Sampling of 10% of weekly outputs
is",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,2,Document addresses d1_accountability_01.,"with the designated service owner.""* Sampling of 10% of weekly outputs
is",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,3,Document addresses d1_accountability_01. [stability variant 4],"with the designated service owner.""* Sampling of 10% of weekly outputs
is (run 0)",medium,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,4,Document addresses d1_accountability_01.,"with the designated service owner.""* Sampling of 10% of weekly outputs
is",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,5,Document addresses d1_accountability_01.,"with the designated service owner.""* Sampling of 10% of weekly outputs
is",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,6,Document addresses d1_accountability_01.,"with the designated service owner.""* Sampling of 10% of weekly outputs
is",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,7,Document addresses d1_accountability_01.,"with the designated service owner.""* Sampling of 10% of weekly outputs
is",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,8,Document addresses d1_accountability_01.,"with the designated service owner.""* Sampling of 10% of weekly outputs
is",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,9,Document addresses d1_accountability_01.,"with the designated service owner.""* Sampling of 10% of weekly outputs
is",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,10,Document addresses d1_accountability_01.,"with the designated service owner.""* Sampling of 10% of weekly outputs
is",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,11,Document addresses d1_accountability_01.,"with the designated service owner.""* Sampling of 10% of weekly outputs
is",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,12,Document addresses d1_accountability_01.,"with the designated service owner.""* Sampling of 10% of weekly outputs
is",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,13,Document addresses d1_accountability_01. [stability variant 1],"with the designated service owner.""* Sampling of 10% of weekly outputs
is",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,14,Document addresses d1_accountability_01. [stability variant 3],"with the designated service owner.""* Sampling of 10% of weekly outputs
is (run 2)",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,15,Document addresses d1_accountability_01.,"with the designated service owner.""* Sampling of 10% of weekly outputs
is",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,16,Document addresses d1_accountability_01. [stability variant 2],"with the designated service owner.""* Sampling of 10% of weekly outputs
is (run 1)",low,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,17,Document addresses d1_accountability_01.,"with the designated service owner.""* Sampling of 10% of weekly outputs
is",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,18,Document addresses d1_accountability_01.,"with the designated service owner.""* Sampling of 10% of weekly outputs
is",high,,,,,,,,,,,,,,,,
run,phi3,gov_sample_d1_accountability,d1_accountability_01,19,Document addresses d1_accountability_01.,"with the designated service owner.""* Sampling of 10% of weekly outputs
is",high,,,,,,,,,,,,,,,,
task_summary,llama3.1:8b,gov_sample_d2_oversight,d2_oversight_design_01,,,,,,20,20,0.8,0.75,0.75,4,4,3,,,,,,,
task_summary,llama3.1:8b,gov_sample_d4_sovereignty,d4_data_sovereignty_01,,,,,,20,20,0.7,0.6,0.6,4,5,2,,,,,,,
task_summary,llama3.1:8b,gov_sample_d6_vendor,d6_vendor_independence_01,,,,,,20,20,0.8,0.7,0.65,3,4,3,,,,,,,
task_summary,llama3.1:8b,gov_sample_d5_incidents,d5_monitoring_incidents_01,,,,,,20,20,0.65,0.65,0.7,4,4,3,,,,,,,
task_summary,llama3.1:8b,procurement_d2_miss,d2_oversight_design_01,,,,,,20,20,0.75,0.75,0.7,4,4,3,,,,,,,
task_summary,llama3.1:8b,procurement_d6_vendor,d6_vendor_independence_01,,,,,,20,20,0.8,0.7,0.75,4,4,3,,,,,,,
task_summary,llama3.1:8b,tech_d6_infra,d6_infrastructure_01,,,,,,20,20,0.85,0.75,0.85,4,5,3,,,,,,,
task_summary,llama3.1:8b,tech_d2_miss,d2_intervention_01,,,,,,20,20,0.8,0.8,0.7,4,4,3,,,,,,,
task_summary,llama3.1:8b,incident_d5_monitor,d5_monitoring_incidents_01,,,,,,20,20,0.8,0.8,0.85,4,4,3,,,,,,,
task_summary,llama3.1:8b,incident_d4_miss,d4_minimization_01,,,,,,20,20,0.8,0.8,0.85,3,3,3,,,,,,,
task_summary,llama3.1:8b,data_gov_d4_lawful,d4_lawfulness_01,,,,,,20,20,0.9,0.7,0.7,3,4,3,,,,,,,
task_summary,llama3.1:8b,data_gov_d3_miss,d3_external_transparency_01,,,,,,20,20,0.7,0.7,0.85,5,5,3,,,,,,,
task_summary,llama3.1:8b,demo_gov_d1_mandate,d1_mandate_01,,,,,,20,20,0.85,0.8,0.8,3,4,2,,,,,,,
task_summary,llama3.1:8b,demo_gov_d2_trace,d2_traceability_01,,,,,,20,20,0.85,0.85,0.8,3,3,3,,,,,,,
task_summary,llama3.1:8b,gov_sample_d1_accountability,d1_accountability_01,,,,,,20,20,0.95,0.85,0.8,2,3,3,,,,,,,
task_summary,qwen2.5:7b,gov_sample_d2_oversight,d2_oversight_design_01,,,,,,20,20,0.75,0.7,0.7,4,4,3,,,,,,,
task_summary,qwen2.5:7b,gov_sample_d4_sovereignty,d4_data_sovereignty_01,,,,,,20,20,0.85,0.75,0.75,3,5,3,,,,,,,
task_summary,qwen2.5:7b,gov_sample_d6_vendor,d6_vendor_independence_01,,,,,,20,20,0.9,0.9,0.85,3,2,3,,,,,,,
task_summary,qwen2.5:7b,gov_sample_d5_incidents,d5_monitoring_incidents_01,,,,,,20,20,0.85,0.85,0.9,4,3,2,,,,,,,
task_summary,qwen2.5:7b,procurement_d2_miss,d2_oversight_design_01,,,,,,20,20,0.8,0.8,0.9,3,3,3,,,,,,,
task_summary,qwen2.5:7b,procurement_d6_vendor,d6_vendor_independence_01,,,,,,20,20,0.8,0.8,0.9,4,4,2,,,,,,,
task_summary,qwen2.5:7b,tech_d6_infra,d6_infrastructure_01,,,,,,20,20,0.95,0.95,1.0,2,2,1,,,,,,,
task_summary,qwen2.5:7b,tech_d2_miss,d2_intervention_01,,,,,,20,20,0.85,0.85,0.9,4,4,3,,,,,,,
task_summary,qwen2.5:7b,incident_d5_monitor,d5_monitoring_incidents_01,,,,,,20,20,0.95,0.9,0.9,2,3,2,,,,,,,
task_summary,qwen2.5:7b,incident_d4_miss,d4_minimization_01,,,,,,20,20,0.9,0.9,0.85,3,3,3,,,,,,,
task_summary,qwen2.5:7b,data_gov_d4_lawful,d4_lawfulness_01,,,,,,20,20,1.0,0.9,0.85,1,2,2,,,,,,,
task_summary,qwen2.5:7b,data_gov_d3_miss,d3_external_transparency_01,,,,,,20,20,0.7,0.7,0.75,5,5,3,,,,,,,
task_summary,qwen2.5:7b,demo_gov_d1_mandate,d1_mandate_01,,,,,,20,20,0.75,0.65,0.7,4,5,2,,,,,,,
task_summary,qwen2.5:7b,demo_gov_d2_trace,d2_traceability_01,,,,,,20,20,0.9,0.9,0.9,3,3,3,,,,,,,
task_summary,qwen2.5:7b,gov_sample_d1_accountability,d1_accountability_01,,,,,,20,20,1.0,0.95,0.85,1,2,3,,,,,,,
task_summary,mistral:7b,gov_sample_d2_oversight,d2_oversight_design_01,,,,,,20,20,0.75,0.75,0.8,4,3,3,,,,,,,
task_summary,mistral:7b,gov_sample_d4_sovereignty,d4_data_sovereignty_01,,,,,,20,20,0.8,0.75,0.85,3,4,3,,,,,,,
task_summary,mistral:7b,gov_sample_d6_vendor,d6_vendor_independence_01,,,,,,20,20,0.6,0.55,0.65,4,5,3,,,,,,,
